Bus Number,Direction,Stop Order,Stop Name,Arrival Time,Departure Time,Frequency,Day Type,Fare,Connections
23,Outbound,1,Hanley Bus Station,11:58,12:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",12:13,12:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,12:28,12:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,12:43,12:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",12:58,13:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,12:13,12:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",12:28,12:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,12:43,12:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,12:58,13:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",13:13,13:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,12:28,12:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",12:43,12:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,12:58,13:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,13:13,13:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",13:28,13:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,12:43,12:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",12:58,13:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,13:13,13:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,13:28,13:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",13:43,13:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,12:58,13:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",13:13,13:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,13:28,13:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,13:43,13:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",13:58,14:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,13:13,13:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",13:28,13:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,13:43,13:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,13:58,14:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",14:13,14:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,13:28,13:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",13:43,13:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,13:58,14:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,14:13,14:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",14:28,14:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,13:43,13:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",13:58,14:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,14:13,14:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,14:28,14:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",14:43,14:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,13:58,14:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",14:13,14:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,14:28,14:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,14:43,14:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",14:58,15:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,14:13,14:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",14:28,14:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,14:43,14:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,14:58,15:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",15:13,15:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,14:28,14:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",14:43,14:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,14:58,15:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,15:13,15:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",15:28,15:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,14:43,14:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",14:58,15:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,15:13,15:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,15:28,15:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",15:43,15:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,14:58,15:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",15:13,15:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,15:28,15:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,15:43,15:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",15:58,16:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,15:13,15:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",15:28,15:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,15:43,15:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,15:58,16:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",16:13,16:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,15:28,15:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",15:43,15:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,15:58,16:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,16:13,16:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",16:28,16:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,15:43,15:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",15:58,16:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,16:13,16:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,16:28,16:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",16:43,16:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,15:58,16:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",16:13,16:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,16:28,16:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,16:43,16:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",16:58,17:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,16:13,16:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",16:28,16:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,16:43,16:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,16:58,17:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",17:13,17:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,16:28,16:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",16:43,16:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,16:58,17:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,17:13,17:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",17:28,17:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,16:43,16:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",16:58,17:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,17:13,17:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,17:28,17:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",17:43,17:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,16:58,17:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",17:13,17:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,17:28,17:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,17:43,17:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",17:58,18:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,17:13,17:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",17:28,17:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,17:43,17:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,17:58,18:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",18:13,18:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,17:28,17:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",17:43,17:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,17:58,18:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,18:13,18:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",18:28,18:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,17:43,17:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",17:58,18:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,18:13,18:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,18:28,18:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",18:43,18:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,17:58,18:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",18:13,18:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,18:28,18:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,18:43,18:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",18:58,19:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,18:13,18:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",18:28,18:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,18:43,18:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,18:58,19:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",19:13,19:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,18:28,18:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",18:43,18:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,18:58,19:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,19:13,19:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",19:28,19:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,18:43,18:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",18:58,19:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,19:13,19:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,19:28,19:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",19:43,19:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,18:58,19:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",19:13,19:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,19:28,19:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,19:43,19:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",19:58,20:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,19:13,19:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",19:28,19:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,19:43,19:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,19:58,20:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",20:13,20:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,19:28,19:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",19:43,19:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,19:58,20:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,20:13,20:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",20:28,20:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,19:43,19:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",19:58,20:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,20:13,20:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,20:28,20:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",20:43,20:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,19:58,20:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",20:13,20:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,20:28,20:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,20:43,20:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",20:58,21:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,20:13,20:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",20:28,20:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,20:43,20:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,20:58,21:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",21:13,21:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,20:28,20:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",20:43,20:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,20:58,21:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,21:13,21:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",21:28,21:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,20:43,20:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",20:58,21:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,21:13,21:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,21:28,21:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",21:43,21:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,20:58,21:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",21:13,21:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,21:28,21:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,21:43,21:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",21:58,22:00,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,21:13,21:15,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",21:28,21:30,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,21:43,21:45,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,21:58,22:00,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",22:13,22:15,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,21:28,21:30,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",21:43,21:45,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,21:58,22:00,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,22:13,22:15,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",22:28,22:30,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,21:43,21:45,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",21:58,22:00,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,22:13,22:15,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,22:28,22:30,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",22:43,22:45,Every 30m,Weekday,£1.20,None
23,Outbound,1,Hanley Bus Station,21:58,22:00,Every 30m,Weekday,£2.50,"7, 21"
23,Outbound,2,"City Road, Fenton",22:13,22:15,Every 30m,Weekday,£2.00,None
23,Outbound,3,Blurton,22:28,22:30,Every 30m,Weekday,£1.80,None
23,Outbound,4,Newstead,22:43,22:45,Every 30m,Weekday,£1.50,None
23,Outbound,5,"Wimborne Avenue Shops, Blurton",22:58,23:00,Every 30m,Weekday,£1.20,None
24,Inbound,1,"Manor Street, Fenton",05:58,06:00,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",06:13,06:15,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",06:28,06:30,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",06:43,06:45,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,06:58,07:00,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",07:13,07:15,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,07:28,07:30,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",06:13,06:15,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",06:28,06:30,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",06:43,06:45,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",06:58,07:00,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,07:13,07:15,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",07:28,07:30,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,07:43,07:45,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",06:28,06:30,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",06:43,06:45,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",06:58,07:00,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",07:13,07:15,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,07:28,07:30,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",07:43,07:45,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,07:58,08:00,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",06:43,06:45,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",06:58,07:00,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",07:13,07:15,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",07:28,07:30,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,07:43,07:45,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",07:58,08:00,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,08:13,08:15,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",06:58,07:00,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",07:13,07:15,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",07:28,07:30,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",07:43,07:45,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,07:58,08:00,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",08:13,08:15,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,08:28,08:30,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",07:13,07:15,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",07:28,07:30,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",07:43,07:45,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",07:58,08:00,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,08:13,08:15,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",08:28,08:30,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,08:43,08:45,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",07:28,07:30,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",07:43,07:45,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",07:58,08:00,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",08:13,08:15,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,08:28,08:30,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",08:43,08:45,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,08:58,09:00,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",07:43,07:45,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",07:58,08:00,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",08:13,08:15,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",08:28,08:30,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,08:43,08:45,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",08:58,09:00,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,09:13,09:15,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",07:58,08:00,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",08:13,08:15,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",08:28,08:30,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",08:43,08:45,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,08:58,09:00,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",09:13,09:15,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,09:28,09:30,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",08:13,08:15,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",08:28,08:30,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",08:43,08:45,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",08:58,09:00,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,09:13,09:15,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",09:28,09:30,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,09:43,09:45,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",08:28,08:30,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",08:43,08:45,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",08:58,09:00,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",09:13,09:15,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,09:28,09:30,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",09:43,09:45,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,09:58,10:00,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",08:43,08:45,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",08:58,09:00,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",09:13,09:15,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",09:28,09:30,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,09:43,09:45,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",09:58,10:00,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,10:13,10:15,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",08:58,09:00,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",09:13,09:15,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",09:28,09:30,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",09:43,09:45,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,09:58,10:00,Every 30m,Weekday,£1.80,None
24,Inbound,6,"Longton Interchange, Longton",10:13,10:15,Every 30m,Weekday,£2.00,None
24,Inbound,7,Adderley Green,10:28,10:30,Every 30m,Weekday,£2.40,None
24,Inbound,1,"Manor Street, Fenton",09:13,09:15,Every 30m,Weekday,£1.00,None
24,Inbound,2,"Fenpark Road, Fenton",09:28,09:30,Every 30m,Weekday,£1.20,None
24,Inbound,3,"Grove Road, Fenton",09:43,09:45,Every 30m,Weekday,£1.40,None
24,Inbound,4,"King Street, Fenton",09:58,10:00,Every 30m,Weekday,£1.60,None
24,Inbound,5,Stoke Town Centre,10:13,10:15,Every 30m,Weekday,£1.80,None
